"","killer_position_x","killer_position_y","victim_position_x","victim_position_y","killed_by","time","GunType","killerelevation","victimelevation","killdistance"
"415523",362452.9,403720.4,361292.7,404848.9,"Mini 14",415,"Rifle","Normal","Normal",1618.51051587564
"33893682",429676.8,634885.1,429752.9,634885.1,"Punch",116,"Melee","Normal","Normal",76.1000000000349
"32854126",177175.7,630066.4,176876.3,629978.4,"P1911",94,"Pistol","Normal","Normal",312.064672784367
"31256568",461688.5,423729.8,462521.7,424194.1,"M416",461,"Rifle","Normal","Normal",953.832653037213
"35015238",707435,338549,707109,338849.3,"S1897",267,"Shotgun","Normal","Normal",443.233674262226
"15724633",413982.8,466053.6,410592,464283.8,"AKM",686,"Rifle","Normal","Normal",3824.88126351654
"38643488",214103,275420.3,212945.3,275748.5,"SCAR-L",167,"Rifle","Normal","Normal",1203.32228849965
"25748507",435276.6,230070.8,457731.7,190640.2,"SCAR-L",779,"Rifle","Normal","Normal",45376.2463450868
"37892445",217159.9,273145.2,216035.6,273588.8,"M16A4",170,"Rifle","Normal","Normal",1208.64860484756
"28588815",456344.6,404699.5,450237.4,405801.6,"SCAR-L",1548,"Rifle","Normal","Normal",6205.8453292037
"19879417",402361.2,294626.8,401884.6,294781,"M416",639,"Rifle","Normal","Normal",500.924345585276
"22537742",422995.6,324879.7,423426.3,324861.4,"M16A4",194,"Rifle","Normal","Normal",431.08859878221
"27590000",432080.4,445157.2,432791.5,444965.8,"S1897",327,"Shotgun","Normal","Normal",736.40829028466
"14283367",421840.3,193758.1,417983.8,192118.1,"Grenade",1607,"Explosives","Normal","Normal",4190.72693574754
"19149530",343099.1,503718,343110.2,507049.5,"SCAR-L",1774,"Rifle","Normal","Normal",3331.5184916191
"6369921",406037.3,594077.4,393855.6,596010.6,"Groza",973,"Rifle","Normal","Normal",12334.1427399718
"4059131",464710.8,316068.2,464210.5,317265.4,"SCAR-L",898,"Rifle","Normal","Normal",1297.53147553345
"11578285",412144.8,291720.4,412029.1,291782.1,"P92",178,"Pistol","Normal","Normal",131.123529543698
"39216329",345554.7,389037.6,344988.1,388712.8,"M416",1649,"Rifle","Normal","Normal",653.093102091908
"34666901",461716,333208.4,462269.9,332850.8,"M16A4",656,"Rifle","Normal","Normal",659.304914284772
"36620205",389119.6,277843,389332.5,277918.8,"S1897",92,"Shotgun","Normal","Normal",225.991260893
"33491498",315587.2,311305.3,316092.2,310410.6,"AKM",1342,"Rifle","Normal","Normal",1027.381667152
"22567526",462563.9,447546.2,461573.8,436609.8,"M416",902,"Rifle","Normal","Normal",10981.1266712483
"32692984",367348.3,410462.7,370117.8,412335.4,"M16A4",334,"Rifle","Normal","Normal",3343.22232883188
"38183695",405545.8,308809.8,406408,309319.2,"AKM",443,"Rifle","Normal","Normal",1001.43756670101
"28105791",394956.8,355056.1,398358.6,339457.9,"Mini 14",533,"Rifle","Normal","Normal",15964.8390684027
"13663632",423681.2,347964.2,425941.1,324806.2,"Kar98k",1165,"Sniper","Normal","Normal",23268.0061889712
"34199519",612585.6,375958.3,616919.5,367095.4,"Kar98k",740,"Sniper","Normal","Normal",9865.78357861146
"2025122",410305.2,497037.9,398899.8,495910.3,"AKM",1669,"Rifle","Normal","Normal",11461.0047953921
"8640076",162844.1,291455.8,162692.6,291377.7,"SCAR-L",386,"Rifle","Normal","Normal",170.446061849479
"18715235",214616.3,465921.2,215104.9,465638.8,"SCAR-L",1148,"Rifle","Elevated","Elevated",564.340074777628
"38035528",353791.6,570862.1,353298.9,570522.4,"M416",628,"Rifle","Normal","Normal",598.455829614787
"30963991",451567.3,618508.8,452160,618743.3,"S12K",801,"Shotgun","Normal","Normal",637.403749596764
"3746254",401497.3,410110.3,401786.3,409978.2,"UMP9",237,"Sub Machine Gun","Normal","Normal",317.759988041279
"18438811",435218.7,337885.6,435389.8,338108.9,"S1897",128,"Shotgun","Normal","Normal",281.314948056467
"5409859",335549.6,299676.5,346140.8,297261.1,"SCAR-L",1351,"Rifle","Normal","Normal",10863.1337375548
"34724898",548371.4,422934.6,548341.8,423044.7,"S12K",1022,"Shotgun","Normal","Normal",114.009517146624
"33079869",553646.6,127161.8,553054.4,127235.4,"AKM",238,"Rifle","Normal","Normal",596.756064066335
"22189439",360132.4,395972.3,360841.5,399486.6,"M16A4",273,"Rifle","Normal","Normal",3585.12584158491
"35172870",492800.2,282139.3,493807.3,281213.6,"SCAR-L",418,"Rifle","Normal","Normal",1367.90748956206
"25645556",332815.8,344097.6,318760.7,352637.2,"Mini 14",792,"Rifle","Normal","Normal",16445.9905195765
"21838244",217266.2,239356.8,217266.2,239356.8,"Dacia",1047,"Vehicles","Normal","Normal",0
"75939",416061.5,294787.1,415846.9,292860.3,"M16A4",582,"Rifle","Normal","Normal",1938.71385201632
"22139108",359402.5,292765.1,359131.5,292622.4,"AKM",553,"Rifle","Normal","Normal",306.274860215439
"18404269",403236.4,411098.7,403356.6,411123.2,"S1897",381,"Shotgun","Normal","Normal",122.671471826129
"17957778",427275.4,422212.6,433723.9,420718.3,"SKS",1211,"Sniper","Normal","Normal",6619.37192942049
"988887",448211.4,639288.4,445889.5,639716.3,"SCAR-L",549,"Rifle","Normal","Normal",2360.99936891142
"34328601",216934,284220.2,217201.7,283306.6,"Tommy Gun",214,"Sub Machine Gun","Normal","Normal",952.012736259379
"1343759",367107.6,584408.2,367321.3,585552.9,"M416",1161,"Rifle","Normal","Normal",1164.47661204516
"17078123",301583.3,505283.3,301310,505593.8,"SCAR-L",448,"Rifle","Normal","Normal",413.646153130902
"33463361",559149.3,255557.8,558655.6,255205,"P92",656,"Pistol","Normal","Normal",606.801062952316
"12583340",206553.3,316410.7,193427.4,321482.5,"Mk14",1333,"Rifle","Normal","Normal",14071.6881023564
"20197927",347575.1,408469.5,347494.2,408565.8,"S12K",602,"Shotgun","Normal","Normal",125.771618420024
"31964259",173632.5,376980.9,172294.7,377263.1,"M16A4",1294,"Rifle","Normal","Normal",1367.24016909976
"9153198",283515,573674.5,283515,573674.5,"Motorbike",980,"Vehicles","Normal","Normal",0
"9200559",175361.1,292075.9,175075.1,292270.1,"UMP9",286,"Sub Machine Gun","Normal","Normal",345.701663287844
"23830084",369211.9,629141.6,386077,618990.9,"M416",1463,"Rifle","Normal","Normal",19684.2147036654
"28593777",510115.6,437456.8,516152.5,446813.1,"M16A4",1634,"Rifle","Normal","Normal",11134.8332407809
"23314008",357058.7,425270.1,357727.9,422600.6,"Mini 14",894,"Rifle","Normal","Normal",2752.1008139238
"23428210",476406.9,725632.8,476280.6,725343,"M416",1356,"Rifle","Elevated","Elevated",316.12612989128
"9536809",528460.6,250233.2,529191.1,250613.4,"M416",549,"Rifle","Normal","Normal",823.518239020841
"24940947",405156.3,615483.2,407818.1,594419.1,"SCAR-L",1550,"Rifle","Normal","Normal",21231.6152953561
"20833799",302098.2,256272.7,296789.3,249103.9,"AKM",1028,"Rifle","Normal","Normal",8920.54441444021
"28418153",420886.8,324671.4,420767.6,325047.3,"UMP9",188,"Sub Machine Gun","Normal","Normal",394.346865081969
"32474297",562997,454298.3,562574.6,453201.2,"M416",1748,"Rifle","Normal","Normal",1175.60629889431
"78900",426044.3,623673.6,426064.2,623768.6,"SCAR-L",470,"Rifle","Normal","Normal",97.0618874739252
"7491289",241144.5,436742.7,238457,436860.7,"M16A4",1618,"Rifle","Normal","Normal",2690.08926431819
"30815320",445957.1,625810.9,445816.3,625768.4,"AKM",159,"Rifle","Normal","Normal",147.074436935848
"37159035",158575.8,628341.6,162574.1,626225.4,"M16A4",249,"Rifle","Normal","Normal",4523.79324571757
"5750530",445306.2,629424.7,444788.3,627923.7,"Mini 14",156,"Rifle","Normal","Normal",1587.83544802351
"22843508",605902.8,488902.8,606153.3,488748.4,"S1897",179,"Shotgun","Normal","Normal",294.26112553307
"16346958",488841.9,386108,488759.6,389404.6,"AKM",1658,"Rifle","Normal","Normal",3297.62715448546
"15259725",445259.9,626842.4,445288.6,626917.4,"SCAR-L",245,"Rifle","Normal","Normal",80.3037359031155
"16263879",135736.3,304284.4,135913.2,304337.8,"M416",623,"Rifle","Normal","Normal",184.784117282857
"34976630",461117.3,471609.7,467568.5,473631.8,"AKM",661,"Rifle","Normal","Normal",6760.68560502558
"25428151",439991.9,229094.1,438364.2,237760,"SKS",1786,"Sniper","Normal","Normal",8817.43897625608
"9648265",419917.9,325073,419757.2,324830.4,"Vector",159,"Sub Machine Gun","Normal","Normal",290.9969931116
"6706043",404775.1,300637.8,400745.3,308404.7,"Mini 14",505,"Rifle","Normal","Normal",8750.08706528114
"36504837",305164.4,406203.4,305070.3,406294.8,"Micro UZI",437,"Sub Machine Gun","Normal","Normal",131.182201536642
"15318405",473080.4,378160.1,472219.2,376492.4,"M416",1071,"Rifle","Normal","Normal",1876.93599517934
"31423914",179390.3,284925.4,179918.1,284592.8,"SCAR-L",757,"Rifle","Normal","Normal",623.855431971255
"36245150",537590.3,637298.4,531154.3,637637.3,"SCAR-L",1368,"Rifle","Elevated","Elevated",6444.91654018887
"21573180",566427.8,628218.8,566599.4,628160.2,"Punch",131,"Melee","Elevated","Elevated",181.32986516292
"178030",394207.9,348704.5,394865.2,348746.1,"Tommy Gun",213,"Sub Machine Gun","Normal","Normal",658.615100039456
"19140192",639464.9,207658.8,639376.4,207626.5,"Punch",156,"Melee","Normal","Normal",94.2100843859045
"3150058",268541.4,395481,270633.8,392205.3,"M16A4",1473,"Rifle","Normal","Normal",3886.94587690643
"34934564",445212.5,627449.1,444743.2,626678.1,"SCAR-L",510,"Rifle","Normal","Normal",902.59818856454
"6246321",213662.2,267148.2,213870.3,268439.9,"M416",251,"Rifle","Normal","Normal",1308.35564736811
"33317157",312325.8,359464.5,310515.6,358963.8,"M416",1263,"Rifle","Normal","Normal",1878.17052740161
"11053264",379939.8,460703.8,388307.8,464769.6,"M16A4",483,"Rifle","Normal","Normal",9303.4484810741
"15761217",564227.6,242383.9,561862.3,244306.4,"Grenade",222,"Explosives","Normal","Normal",3048.05681377491
"6401864",460559.3,94153.7,452280.8,99583.18,"AKM",274,"Rifle","Normal","Normal",9900.14218687792
"13151626",588922.6,477042.1,588922.6,477042.1,"Hit by Car",347,"Vehicles","Normal","Normal",0
"20703178",435938,640016.8,431810.8,639435.3,"S1897",142,"Shotgun","Normal","Normal",4167.96378223229
"20435324",303409.3,395672.1,291060.8,387230.6,"Mini 14",1385,"Rifle","Normal","Normal",14958.0872607429
"29360508",431663.7,635183.5,431738.6,634980.6,"M16A4",159,"Rifle","Normal","Normal",216.283193984193
"3190066",543771.2,253050.3,544013.8,253374,"M16A4",230,"Rifle","Normal","Normal",404.520024226308
"7245234",429690.1,635341.8,429532.1,635950.7,"Tommy Gun",93,"Sub Machine Gun","Normal","Normal",629.065346367042
"7263518",106731.9,442365.3,106937.1,443131.1,"SCAR-L",1279,"Rifle","Normal","Normal",792.815665839158
"20345578",458285.6,629049.7,458305.7,629167.9,"Punch",110,"Melee","Normal","Normal",119.89683065043
"36584778",410452.6,476867.5,409026.6,477314.9,"M416",1044,"Rifle","Normal","Normal",1494.53764087761
"36948199",374664.6,495439.9,372584.8,517668.8,"M16A4",658,"Rifle","Normal","Normal",22325.9840376633
"1205734",258913.5,151130.7,248741.5,159313.3,"Kar98k",1582,"Sniper","Normal","Normal",13054.6745175818
"31697815",566846.4,294822,589255.6,302656.8,"Mini 14",1149,"Rifle","Normal","Normal",23739.3415174052
"34024498",565492.9,387193.8,565713.1,386858.8,"M416",123,"Rifle","Normal","Normal",400.890309186914
"9396643",363757.2,404574.9,363939.6,407258.2,"UMP9",799,"Sub Machine Gun","Normal","Normal",2689.49226620935
"34608110",376633.7,420224.2,376683.9,420133.6,"AKM",549,"Rifle","Normal","Normal",103.577989939984
"25395695",362208.4,411874.3,362102.1,411900.6,"AKM",502,"Rifle","Normal","Normal",109.50515969583
"29085683",615491.9,376149.5,618488.1,383032.9,"Kar98k",379,"Sniper","Normal","Normal",7507.22385439518
"5406904",468727.8,568267.3,467205.9,568866,"M416",1973,"Rifle","Normal","Normal",1635.42694731371
"13293175",654192.9,353727.8,643249.6,350202.9,"Uaz",708,"Vehicles","Normal","Normal",11496.9880794929
"20827197",622916.8,378876.1,623365.8,378887.7,"AKM",541,"Rifle","Normal","Normal",449.149819102714
"16813788",591586.3,470720.5,592380.8,470237.1,"SCAR-L",129,"Rifle","Normal","Normal",930.00312365068
"24934084",189759.7,599825,190750.5,598896.4,"AKM",481,"Rifle","Elevated","Elevated",1357.9332089613
"3434880",279090.3,568840.3,278938.8,568382,"AKM",336,"Rifle","Normal","Normal",482.691557829679
"10627297",244379.7,363421.8,242227.7,362213.9,"M416",1772,"Rifle","Normal","Normal",2467.81814767618
"3245094",684234.4,463707.4,686537.4,463475.1,"P92",146,"Pistol","Normal","Normal",2314.68621847542
"22881244",371757.8,368357.8,371530.1,368008.9,"Hit by Car",569,"Vehicles","Normal","Normal",416.627531495437
"28108858",493798.2,608233.3,512093.5,619797.6,"Kar98k",1417,"Sniper","Elevated","Elevated",21643.7297289538
"18761643",561770,385820.5,562922.4,383998.5,"M16A4",1070,"Rifle","Normal","Normal",2155.8547631972
"9966055",208524.5,285062.8,209978.7,287424.6,"UMP9",594,"Sub Machine Gun","Normal","Normal",2773.58916928949
"28914040",465635.9,641534.6,465870.9,641674.1,"M16A4",261,"Rifle","Elevated","Elevated",273.286022328256
"18001365",482323.3,628311.7,482419.5,628568.1,"M416",402,"Rifle","Elevated","Elevated",273.852880211281
"6134570",266392.3,304650.2,266912.1,307744,"AKM",934,"Rifle","Normal","Normal",3137.16280737865
"34751059",363401.4,416487.7,362092.3,414577.1,"M16A4",647,"Rifle","Normal","Normal",2316.06026907769
"3441531",433017.6,332443.7,426166.4,344398.4,"SKS",625,"Sniper","Normal","Normal",13778.7442653531
"1843908",539345.3,463459.3,538487.1,463673.3,"AKM",914,"Rifle","Normal","Normal",884.479078328097
"13566514",416261.6,328311.3,417016,328189.7,"Micro UZI",621,"Sub Machine Gun","Normal","Normal",764.137369849185
"2570120",658253.3,298296.5,650271.5,285637.9,"SCAR-L",1307,"Rifle","Normal","Normal",14964.9351886335
"19639284",205310.4,273522.2,205330,273195.3,"Tommy Gun",90,"Sub Machine Gun","Normal","Normal",327.487053179229
"15453314",539939.8,233530.9,538929.1,232964.6,"M16A4",312,"Rifle","Normal","Normal",1158.53794931376
"34835365",392016.8,584294.8,392718.1,593494.4,"M16A4",1875,"Rifle","Normal","Normal",9226.29187973151
"31411227",158526.3,139401.3,171092.8,147388.9,"SKS",1734,"Sniper","Normal","Normal",14890.2208180403
"15168294",278573.7,267757.4,279466.2,268333.7,"S686",1739,"Shotgun","Normal","Normal",1062.39255456728
"31189084",518386.7,353305.2,517918.8,353682.2,"M16A4",1481,"Rifle","Normal","Normal",600.882193112778
"32209068",284278.8,556297.7,284182,556424.4,"DP-28",264,"Machine Gun","Normal","Normal",159.446323256497
"20813124",539781.9,452145,538700.1,452842.2,"Micro UZI",145,"Sub Machine Gun","Normal","Normal",1287.003916078
"21221024",630863.5,305912,630351.4,305798.3,"M16A4",1570,"Rifle","Normal","Normal",524.570395657226
"31156648",279879.6,562056.1,278678.9,562719.4,"S12K",136,"Shotgun","Normal","Normal",1371.73152621056
"31090291",316046.5,378319.9,316634.2,380683.5,"M416",1207,"Rifle","Normal","Normal",2435.5689786988
"32768402",358366.9,573607.3,355554.2,572500.2,"M416",1203,"Rifle","Normal","Normal",3022.73910551345
"10948902",620200.4,598161.6,619342.4,598829.8,"Tommy Gun",446,"Sub Machine Gun","Normal","Normal",1087.49953563213
"27709117",363146.8,397417.1,364540.8,397055.4,"M16A4",285,"Rifle","Normal","Normal",1440.16071672573
"689724",372873.8,399501.3,373050.2,399316.9,"UMP9",208,"Sub Machine Gun","Normal","Normal",255.186833516142
"8963358",481402.5,666417.4,481402.5,666417.4,"Dacia",441,"Vehicles","Elevated","Elevated",0
"13284207",625850.9,378230.8,627265.5,378575.8,"S686",239,"Shotgun","Normal","Normal",1456.0625536013
"25480813",312308.3,524163.3,311973.8,519424.4,"M416",1630,"Rifle","Normal","Normal",4750.69084028835
"25719401",399395.7,307988.4,397476.8,308648.6,"Mini 14",1240,"Rifle","Normal","Normal",2029.29575222539
"4230524",364052.3,395499.9,364125.6,395414.1,"Punch",209,"Melee","Normal","Normal",112.847374803343
"7187071",415526.7,296301.8,419505.9,294973.8,"M16A4",192,"Rifle","Normal","Normal",4194.9513274888
"17587210",366788,389400.3,366643.2,389213.8,"S686",164,"Shotgun","Normal","Normal",236.112875548956
"23105102",615577.7,424995.2,615577.2,425056.1,"Punch",97,"Melee","Normal","Normal",60.9020525105332
"9976790",627496.8,383290.7,627565.5,383330.7,"Punch",107,"Melee","Normal","Normal",79.4964779093615
"14852751",526928.8,320811.7,537479.9,326182.8,"M416",1499,"Rifle","Normal","Normal",11839.5281333337
"11896032",492990.4,151319.5,491024.1,153582.7,"SCAR-L",1460,"Rifle","Normal","Normal",2998.06769936908
"12628193",251323.7,430454.1,251353.8,428721.5,"S1897",335,"Shotgun","Normal","Normal",1732.86143993105
"9438024",407069.3,310287.6,408597.1,310245.9,"SCAR-L",591,"Rifle","Normal","Normal",1528.36897704709
"25643060",573614.7,379668.2,573933.9,380078.7,"S686",240,"Shotgun","Normal","Normal",519.998932691255
"17811391",538406.3,411367.8,538749.8,411199.6,"AKM",1738,"Rifle","Normal","Normal",382.470247208857
"13326335",372639.6,411165.8,373034.1,412043.1,"S1897",1133,"Shotgun","Normal","Normal",961.9176368068
"23602942",356812.1,654725.6,355636,658625.7,"AKM",1446,"Rifle","Normal","Normal",4073.57229222703
"675680",671742.4,449745.8,671351.6,450064.3,"AKM",370,"Rifle","Normal","Normal",504.149670236961
"4735471",615851.6,286806.7,611383.6,277324.2,"Kar98k",1675,"Sniper","Normal","Normal",10482.405747251
"4452815",705127.5,320453.6,701521.9,323374.1,"M416",870,"Rifle","Normal","Normal",4640.00771658839
"26591795",604471.6,386398.5,605483.3,386154.8,"UMP9",1526,"Sub Machine Gun","Normal","Normal",1040.63758340747
"852522",366108.8,405121.7,369670.2,406795.4,"M416",578,"Rifle","Normal","Normal",3935.07835373074
"611894",348083.5,396051.2,348133.4,394458.1,"M416",911,"Rifle","Normal","Normal",1593.88130674781
"16169325",493507.1,415725.3,486006.7,416909,"AKM",1507,"Rifle","Normal","Normal",7593.23026451849
"16236953",434835,625863.1,434509.9,626052.3,"SCAR-L",152,"Rifle","Normal","Normal",376.147112178216
"22182893",512533.6,71020.25,511211.1,67774.92,"SKS",1527,"Sniper","Normal","Normal",3504.45046460925
"1308293",707675.4,327578.2,707463.4,327332.9,"S686",352,"Shotgun","Normal","Normal",324.216116194113
"17312697",484290.2,629089.3,484154.3,629174.1,"M16A4",1088,"Rifle","Elevated","Elevated",160.186922062928
"30022175",357452.2,416925.2,355478.9,416894,"SCAR-L",640,"Rifle","Normal","Normal",1973.5466374018
"22392151",468817.1,315593.1,468792.8,315669.3,"M16A4",154,"Rifle","Normal","Normal",79.9808101984545
"10224514",199116.2,291877.6,198895.5,297920.8,"Kar98k",443,"Sniper","Normal","Normal",6047.22868180129
"24671157",440964.6,333143.4,440804.5,333188.7,"UMP9",213,"Sub Machine Gun","Normal","Normal",166.385395993733
"12844386",354245.9,317133.8,354446.9,317280.1,"AKM",449,"Rifle","Normal","Normal",248.605490687548
"27767630",366465.5,411091,366158.1,410764.9,"AKM",454,"Rifle","Normal","Normal",448.147263742622
"19486661",470875,240170.8,470635.2,239732.6,"P92",676,"Pistol","Normal","Normal",499.523052521081
"2257663",111613.7,454831.8,109724.6,453918.9,"M416",1021,"Rifle","Normal","Normal",2098.11468228024
"35177471",468482,473019.9,466137.4,460758.1,"Kar98k",1664,"Sniper","Normal","Normal",12483.945225769
"27343241",396131.6,355316.5,391313.1,350909.8,"P1911",141,"Pistol","Normal","Normal",6529.69732376625
"21714356",598349.6,366789.4,599169.9,367616.4,"AKM",1260,"Rifle","Normal","Normal",1164.8266351694
"1389650",393800.7,339837.5,391275.3,342784.6,"SCAR-L",723,"Rifle","Normal","Normal",3881.1137022767
